customer_id,tenure_months,contract_type,service_type,monthly_charges,total_charges,payment_method,location_type,num_services,data_usage_gb,support_calls,autopay_enabled,late_payment_count,referral_count,churn
CUST006260,4,Month-to-Month,Premium,10192.86,36855.56,M-Pesa,Urban,2,165.4,4,Yes,4,1,1
CUST006261,2,Month-to-Month,Basic,,3207.66,Credit Card,Urban,0,24.74,3,Yes,0,1,1
CUST006262,34,Month-to-Month,Standard,18919.14,606080.9,M-Pesa,Urban,3,75.38,5,No,1,1,1
CUST006263,3,Month-to-Month,Standard,4601.64,12844.04,M-Pesa,Urban,1,38.67,2,No,1,3,0
CUST006264,66,2 Year,Standard,6392.9,374049.34,bank transfer,Rural,1,62.17,3,Yes,2,0,0
CUST006265,33,Month-to-Month,Basic,2102.81,65492.61,Credit Card,Urban,0,52.11,1,Yes,3,2,0
CUST006266,12,One Year,Basic,1718.91,20870.89,M-Pesa,Urban,0,34.37,0,Yes,2,1,0
CUST006267,71,One Year,Basic,2827.26,211290.88,M-Pesa,Urban,1,89.48,1,Yes,0,2,0
CUST006268,1,MTM,Basic,2692.59,2807.98,Credit Card,Urban,0,22.49,3,No,2,0,1
CUST006269,6,MTM,Premium,,58951.47,Debit Card,Urban,0,154.41,2,No,1,0,1
CUST006270,18,One Year,Standard,3768.23,70158.57,M-Pesa,Rural,1,105.58,5,Yes,1,3,0
CUST006271,7,Month-to-Month,Basic,2818.92,18893.76,Bank Transfer,Rural,2,32.59,2,No,0,1,1
CUST006272,47,Month-to-Month,Standard,5289.2,272594.29,Bank Transfer,Suburban,2,20.33,3,Yes,1,1,0
CUST006273,1,One Year,Basic,2205.53,2114.5,Bank Transfer,Urban,1,20.55,0,No,0,1,0
CUST006274,14,One Year,Premium,11565.86,185072.1,M-Pesa,Suburban,2,16.92,6,Yes,0,0,0
CUST006275,16,12 Months,Standard,5498.12,91000.24,Credit Card,Rural,5,64.57,3,Yes,2,1,0
CUST006276,19,One Year,Premium,7665.15,142534.93,M-Pesa,Rural,5,,3,Yes,3,0,1
CUST006277,5,Month-to-Month,Basic,2279.31,11407.17,M-Pesa,Suburban,1,8.32,2,Yes,1,1,0
CUST006278,8,Month-to-Month,Premium,10183.08,73545.15,Debit Card,Urban,2,184.81,1,Yes,0,2,0
CUST006279,33,Month-to-Month,Basic,2847.83,99056.97,M-Pesa,Rural,0,78.58,1,No,1,2,0
CUST006280,3,One Year,Basic,1919.84,6559.64,M-Pesa,Suburban,3,23.75,2,Yes,0,0,0
CUST006281,31,Two Year,Basic,2691.35,83806.28,M-Pesa,Suburban,4,51.81,4,Yes,1,1,0
CUST006282,14,Month to Month,Standard,5899.44,94791.45,M-Pesa,Urban,3,12.05,4,Yes,0,0,0
CUST006283,25,Month-to-Month,Basic,1692.07,37866.03,Credit Card,Urban,3,23.59,2,Yes,1,0,1
CUST006284,22,Month-to-Month,Standard,3551.7,81364.87,M-Pesa,,2,126.64,2,Yes,1,1,0
CUST006285,4,Two Year,Premium,9907.05,41743.32,Credit Card,Urban,1,88.19,4,No,3,1,0
CUST006286,15,One Year,Basic,2684.22,37989.07,,Suburban,0,6.4,5,No,0,2,0
CUST006287,36,Month-to-Month,Basic,2331.65,80201.41,M-pesa,Suburban,2,8.81,3,No,0,0,0
CUST006288,10,Two Year,Premium,11066.74,125457.08,M-Pesa,Rural,2,92.39,1,No,0,1,0
CUST006289,61,One Year,Standard,5366.91,338375.52,Cash,Urban,1,19.68,2,Yes,2,1,0
CUST006290,10,month-to-month,Premium,10266.46,111335.44,Debit Card,Suburban,1,168.43,6,Yes,0,1,0
CUST006291,2,Two Year,Standard,3584.46,7654.95,M-Pesa,Urban,2,81.09,2,No,1,0,0
CUST006292,8,Month-to-Month,Standard,3765.79,31129.4,M-Pesa,Rural,5,64.82,0,No,0,0,0
CUST006293,54,Month-to-Month,Basic,,120774.98,M-Pesa,Suburban,3,24.27,0,Yes,1,2,0
CUST006294,6,Month-to-Month,Premium,10814.22,68052.18,M-Pesa,Urban,1,119.59,4,Yes,1,0,1
CUST006295,36,One Year,Premium,9710.89,333326.87,M-Pesa,Suburban,2,192.94,2,Yes,3,1,1
CUST006296,38,One Year,Premium,9950.83,374617.41,Credit Card,Suburban,0,260.67,4,Yes,0,1,0
CUST006297,7,Month-to-Month,Standard,5343.1,41345.17,M-Pesa,Suburban,1,,3,Yes,2,0,1
CUST006597,1,Two Year,Premium,7524.96,8583.06,BankTransfer,Rural,3,229.76,4,Yes,2,1,0
CUST006299,23,Month-to-Month,Standard,5503.73,133963.69,M-Pesa,Rural,1,86.4,1,Yes,0,0,0
CUST006300,6,One Year,Standard,,27231.44,Bank Transfer,Urban,2,43.44,4,No,1,0,0
CUST006301,27,One Year,Premium,10012.61,255554.75,Bank Transfer,Suburban,0,122.26,2,Yes,0,2,0
CUST006302,10,Month-to-Month,Basic,2344.71,20901.55,Credit Card,Suburban,0,73.14,5,No,1,1,1
CUST006303,11,month-to-month,Basic,2644.5,29793.78,Debit card,Suburban,1,9.94,2,Yes,0,0,1
CUST006304,27,Two Year,Basic,1977.85,60289.54,Debit Card,Rural,3,43.36,2,Yes,1,1,0
CUST006305,8,Month-to-Month,Standard,4620.58,40412.71,Credit Card,Suburban,2,303.69,2,Yes,0,2,0
CUST006306,10,One Year,Standard,4674.82,47360.19,Bank Transfer,Urban,2,,1,Yes,3,1,0
CUST006307,8,Month-to-Month,Standard,5787.37,52429.84,M-Pesa,Suburban,2,63.76,3,No,1,1,0
CUST006308,8,One Year,Premium,9155.56,81962.42,Cash,Urban,2,104.53,0,Yes,4,0,0
CUST006309,13,Month-to-Month,Standard,4031.22,50221.78,Bank_Transfer,Urban,1,97.02,1,Yes,1,1,0
CUST006310,29,Month-to-Month,Basic,2974.56,87550.51,Bank Transfer,Suburban,2,45.93,5,No,2,0,0
CUST006311,8,Month-to-Month,Standard,4980.15,37402.43,M-Pesa,Urban,0,68.74,2,No,1,0,0
CUST006312,13,Two Year,Premium,7546.24,83644.11,Bank Transfer,Suburban,1,62.97,2,Yes,2,0,0
CUST006313,19,Month-to-Month,Basic,2505.41,46905.77,Cash,Rural,1,24.41,2,No,1,0,0
CUST006314,5,Month-to-Month,Standard,5717.49,30732.44,M-Pesa,Rural,2,72.25,3,True,0,0,0
CUST006315,5,Two Year,Basic,2250.33,11704.56,Credit Card,Urban,1,82.16,6,Yes,0,0,0
CUST006316,48,One Year,Standard,5439.37,294521.25,M-Pesa,Suburban,3,22.91,3,Yes,1,0,0
CUST006317,23,Month-to-Month,Basic,1759.01,42712.06,Bank Transfer,Suburban,2,12.7,4,Yes,1,0,1
CUST006318,15,Two Year,Basic,2051.88,27465.81,M-Pesa,Suburban,0,25.92,2,Yes,1,1,0
CUST006319,18,One Year,Standard,3985.49,66720.29,Bank Transfer,Urban,2,137.53,2,No,0,2,0
CUST006320,0,Month-to-Month,Premium,8936.18,189.72,BankTransfer,Urban,3,126.29,2,Yes,2,1,1
CUST006321,17,Month-to-Month,Standard,5188.4,96001.78,M-Pesa,Suburban,1,101.79,3,yes,3,0,0
CUST006322,12,One Year,Premium,9212.7,125500.0,M-Pesa,Suburban,2,222.54,3,No,2,1,0
CUST006323,14,One Year,Standard,5279.64,67845.09,M-Pesa,Suburban,0,151.92,5,No,1,0,0
CUST006324,8,MTM,Basic,2252.64,19456.62,Bank Transfer,Suburban,2,26.7,2,No,1,1,0
CUST006325,1,Month-to-Month,Basic,,1939.36,Cash,Rural,0,60.35,2,No,2,2,0
CUST006326,3,MTM,Premium,7717.08,22145.65,M-Pesa,Rural,1,231.95,3,Yes,1,1,0
CUST006327,54,One Year,Standard,4258.02,263518.27,Bank Transfer,Urban,0,35.53,5,Yes,1,1,0
CUST006328,9,Month-to-Month,Premium,8003.57,68701.61,,Suburban,1,213.17,0,Yes,0,0,1
CUST006329,11,month-to-month,Basic,2561.13,29533.45,M-Pesa,Suburban,2,48.38,5,Yes,0,0,0
CUST006330,0,One Year,Basic,2729.95,366.23,M-Pesa,Urban,3,26.29,0,No,1,0,0
CUST006331,0,One Year,Standard,5661.17,299.67,Bank Transfer,Suburban,1,,2,Yes,1,0,0
CUST006332,22,Month-to-Month,Basic,2465.6,60134.16,Credit Card,Urban,0,42.48,3,Yes,0,1,1
CUST006333,13,Month-to-Month,Basic,1961.78,588.53,Bank Transfer,Urban,1,48.53,0,Yes,1,0,0
CUST006334,12,Month to Month,Standard,5632.96,69712.51,M-Pesa,Urban,1,140.67,3,Yes,1,0,0
CUST006335,5,Month-to-Month,Standard,5315.25,28259.62,M-Pesa,Urban,1,45.07,6,Yes,1,0,0
CUST006336,24,Two Year,Basic,1570.34,33718.32,M-Pesa,Suburban,1,11.71,5,Yes,1,1,0
CUST006337,3,One Year,Basic,2861.42,7811.8,Debit Card,Urban,2,33.99,3,No,0,1,0
CUST006338,3,Month to Month,Standard,3739.86,12109.22,M-Pesa,Suburban,1,58.02,2,Yes,1,1,1
CUST006339,11,Month-to-Month,Standard,5008.12,49056.5,,Rural,3,37.38,2,Yes,1,0,0
CUST006340,6,Month-to-Month,Standard,,31944.75,M-Pesa,Urban,0,59.89,4,Yes,0,1,0
CUST006341,5,One Year,Standard,6011.02,25839.1,Bank Transfer,Rural,1,54.09,4,No,2,0,0
CUST006342,18,Month-to-Month,Premium,11565.34,198030.47,M-Pesa,Urban,2,72.78,3,NO,1,0,0
CUST006343,18,One Year,Standard,,119278.72,M-Pesa,Urban,2,103.27,2,Yes,0,0,1
CUST006344,31,One Year,Premium,9848.36,324232.06,Debit Card,Rural,0,64.44,1,no,2,0,0
CUST006345,9,Month-to-Month,Standard,5537.13,51779.42,Credit card,Rural,0,88.57,2,Yes,4,2,0
CUST006346,1,Two Year,Basic,1632.78,1604.14,M-Pesa,Urban,1,7.56,2,Yes,2,2,0
CUST006347,5,One Year,Standard,4963.75,22992.12,Bank Transfer,Suburban,2,60.25,6,No,1,1,0
CUST006348,70,One Year,Standard,18483.16,1337796.97,M-Pesa,Suburban,2,124.61,2,Yes,0,0,0
CUST006349,16,Two Year,Standard,4867.09,70513.78,Bank Transfer,Suburban,1,40.45,3,True,0,1,0
CUST006350,22,Month-to-Month,Standard,3708.78,70829.41,Debit Card,Suburban,3,39.22,1,No,1,1,0
CUST006351,0,Month-to-Month,Basic,1800.96,5.47,M-Pesa,Urban,0,26.15,7,Yes,0,3,0
CUST006352,13,Two Year,Standard,4788.52,57913.12,Debit Card,Urban,3,16.7,3,Yes,1,0,0
CUST006353,0,One Year,Standard,4212.58,248.96,Credit Card,Urban,1,96.66,5,Yes,1,1,0
CUST006354,15,Two Year,Standard,4676.88,64875.02,Cash,Urban,0,72.54,0,Yes,1,0,0
CUST006355,45,Month-to-Month,Standard,4498.89,189659.41,BankTransfer,Urban,3,81.97,1,Yes,0,2,0
CUST006356,62,One Year,Premium,,508078.98,M-Pesa,Urban,1,149.71,2,Yes,4,0,0
CUST006357,13,Month-to-Month,Standard,3773.49,52197.13,M-Pesa,Urban,2,42.45,2,No,0,1,1
CUST006358,11,month-to-month,Basic,2824.07,30517.85,Bank Transfer,Urban,1,65.81,5,No,3,0,1
CUST006359,52,Month-to-Month,Premium,10463.53,623319.83,M-Pesa,Suburban,0,69.53,5,No,0,1,0
CUST006360,20,Month-to-Month,Basic,2435.07,55237.54,M-Pesa,Urban,0,15.17,4,No,0,1,0
CUST006361,1,Month-to-Month,Standard,5319.41,6087.86,CreditCard,Rural,1,146.9,6,No,1,1,0
CUST006362,11,One Year,Basic,2094.75,22435.56,Bank Transfer,Suburban,2,37.92,3,No,0,1,0
CUST006363,4,Month-to-Month,Basic,,9443.98,M-Pesa,Rural,1,7.98,1,1,1,2,1
CUST006364,11,MTM,Basic,2895.06,35287.83,Bank Transfer,Suburban,2,8.65,3,No,0,2,0
CUST006365,10,Month-to-Month,Standard,3516.85,34481.53,Bank Transfer,Urban,0,106.92,1,Yes,1,2,0
CUST006366,15,Month-to-Month,Basic,1618.8,25310.27,Credit Card,Rural,1,6.43,1,Yes,1,0,0
CUST006367,7,Two Year,Basic,,19399.23,M-Pesa,Urban,2,13.79,7,Yes,0,0,0
CUST006368,3,MTM,Standard,4208.2,13031.01,M-Pesa,Urban,0,159.43,2,No,0,1,1
CUST006369,12,Month-to-Month,Standard,6235.11,80139.0,Debit card,Urban,3,133.43,2,No,2,0,0
CUST006370,31,One Year,Premium,10337.07,296295.02,M-Pesa,Suburban,2,114.63,3,Yes,1,1,0
CUST006371,19,One Year,Premium,8841.46,152619.56,bank transfer,Urban,1,178.03,1,Yes,1,0,1
CUST006372,7,One Year,Standard,4745.85,33771.76,M-Pesa,Urban,0,74.03,2,Yes,0,2,1
CUST006373,49,One Year,Premium,10454.41,533465.71,M-Pesa,Suburban,0,220.06,6,Yes,2,1,1
CUST006374,43,Two Year,Standard,3922.89,187498.49,Debit Card,Rural,2,72.25,2,Yes,1,2,0
CUST006375,4,Month-to-Month,Standard,6150.24,26972.96,mpesa,Suburban,0,65.44,4,No,0,0,0
CUST006376,0,Two Year,Standard,3514.32,406.57,,Urban,0,101.52,3,No,2,2,0
CUST006377,24,One Year,Basic,2968.42,81209.29,M-Pesa,Urban,0,23.86,5,Yes,2,1,0
CUST006378,31,One Year,Standard,4002.94,128688.97,Mpesa,Suburban,0,43.73,2,Yes,1,2,0
CUST006379,61,1-Year,Standard,5726.33,349670.13,M-Pesa,Urban,0,96.86,3,1,2,0,0
CUST006380,39,One Year,Basic,1559.89,65592.5,Bank Transfer,Suburban,0,32.06,3,Yes,2,2,1
CUST006381,16,month-to-month,Basic,2147.14,31894.93,Bank Transfer,Suburban,1,36.49,1,No,1,0,1
CUST006382,13,Month-to-Month,Basic,2445.47,30383.18,M-Pesa,Urban,1,15.34,3,No,1,1,0
CUST006383,0,Two Year,Premium,7351.14,281.4,Cash,Suburban,0,136.3,3,No,1,0,0
CUST006384,5,Month-to-Month,Premium,9216.47,52303.05,M-Pesa,Rural,4,196.94,3,Yes,1,1,1
CUST006385,11,month-to-month,Standard,4409.41,54256.36,debit card,Suburban,0,65.66,3,Yes,1,2,0
CUST006386,17,One Year,Basic,2247.37,33309.49,M-Pesa,Rural,1,47.13,3,Yes,2,1,0
CUST006387,14,Month-to-Month,Basic,2256.86,29054.99,Debit Card,Suburban,0,30.75,2,Yes,2,2,0
CUST006388,24,Month-to-Month,Premium,10926.16,244393.51,Bank Transfer,Suburban,2,96.88,1,No,1,2,0
CUST006389,5,One Year,Basic,1685.26,8131.0,Debit Card,Rural,1,13.41,1,No,1,0,0
CUST006390,14,12 Months,Premium,7413.6,90424.01,Credit Card,Suburban,1,,2,Yes,1,1,0
CUST006391,1,Month-to-Month,Standard,4705.67,4325.76,Bank transfer,Urban,1,133.66,2,No,1,0,0
CUST006392,9,Two Year,Premium,11437.6,109613.22,M-Pesa,Urban,1,168.66,3,Yes,0,0,0
CUST006393,24,Month-to-Month,Standard,6065.81,134418.62,Bank Transfer,Rural,1,75.17,1,No,0,1,0
CUST006394,21,Month-to-Month,Standard,5179.98,123221.4,Debit Card,Suburban,3,32.94,-1,Yes,0,1,0
CUST006395,72,Month-to-Month,Standard,6166.32,433723.84,Bank Transfer,Suburban,0,29.83,2,No,2,0,0
CUST006396,5,One Year,Premium,11026.72,48512.36,M-Pesa,Suburban,3,83.68,2,Yes,3,2,1
CUST006397,12,Month-to-Month,Premium,8389.7,111026.07,mpesa,Suburban,3,99.26,3,No,3,2,0
CUST006398,7,Month-to-Month,Standard,4010.32,31571.44,Debit Card,Suburban,3,158.49,1,Yes,1,0,1
CUST006399,10,One Year,Standard,4403.47,49690.24,M-Pesa,Suburban,5,14.99,2,Yes,0,0,0
CUST006400,35,Month-to-Month,Premium,8135.59,2440.68,M-Pesa,Rural,0,93.5,3,Yes,0,1,0
CUST006401,20,One Year,Premium,10113.59,227789.14,M-Pesa,Urban,0,111.82,0,No,2,0,1
CUST006402,38,One Year,Standard,5254.7,212209.66,Credit Card,Suburban,2,46.94,1,Y,0,2,0
CUST006403,4,Two Year,Basic,2397.66,8714.85,Bank Transfer,Suburban,2,12.85,3,No,0,0,1
CUST006404,37,One Year,Basic,1783.96,66663.62,M-Pesa,Urban,2,37.04,4,No,2,0,0
CUST006405,1,Month-to-Month,Premium,,10738.52,Bank Transfer,Urban,5,178.38,1,No,1,0,1
CUST006406,39,month-to-month,Basic,16450.6,632152.4,M-Pesa,Suburban,2,15.92,4,No,2,1,0
CUST006407,7,Two Year,Basic,2208.68,15058.75,M-pesa,Urban,1,66.74,5,Yes,3,0,0
CUST006408,6,One Year,Basic,2995.44,16221.8,Credit Card,Suburban,5,70.3,0,Yes,1,0,1
CUST006409,12,Month-to-Month,Standard,4346.82,50440.96,M-Pesa,Urban,3,31.87,6,Yes,3,1,1
CUST006410,50,One Year,Standard,4682.41,234963.63,M-Pesa,Urban,1,,0,Yes,0,1,0
CUST006411,0,Month-to-Month,Basic,,235.2,M-Pesa,Rural,1,17.38,3,Yes,1,0,1
CUST006412,7,Two Year,Basic,2820.62,17830.23,M-Pesa,Urban,1,31.87,0,No,2,0,0
CUST006413,34,Two Year,Standard,3880.34,119987.97,M-Pesa,Rural,0,44.33,2,Yes,0,0,0
CUST006414,9,Two year,Premium,10675.23,87227.51,Credit Card,Suburban,0,241.81,4,Yes,2,1,1
CUST006415,3,Two Year,Basic,2877.42,8494.36,CREDIT_CARD,Urban,1,14.33,8,No,0,1,1
CUST006416,9,Two Year,Basic,2134.39,17532.95,M-Pesa,Suburban,0,82.3,1,No,0,1,0
CUST006417,8,Month-to-Month,Standard,4360.18,37155.65,M-Pesa,Suburban,2,71.31,2,Yes,4,0,1
CUST006418,44,One Year,Premium,10388.69,434561.7,Bank transfer,Rural,0,151.16,2,Yes,2,3,0
CUST006419,25,1-Year,Standard,4238.22,119922.08,Credit Card,Urban,2,40.01,3,No,1,1,0
CUST006420,12,Two Year,Standard,4652.87,48510.0,Cash,Suburban,2,50.37,2,Yes,0,0,0
CUST006421,72,One Year,Premium,11484.57,779744.42,Mpesa,Suburban,1,164.25,3,No,0,0,1
CUST006422,11,Month-to-Month,Basic,18333.12,216084.32,Debit Card,Suburban,0,27.25,1,Yes,2,1,0
CUST006423,1,One Year,Basic,1642.47,1733.52,M-Pesa,Suburban,0,72.72,3,Yes,2,0,1
CUST006424,5,One Year,Standard,4489.09,21911.03,M-Pesa,Suburban,2,102.12,1,Yes,2,1,0
CUST006425,10,Month-to-Month,Premium,10136.33,112620.59,Credit Card,Suburban,0,213.4,2,Yes,1,0,1
CUST006426,3,Month-to-Month,Standard,4944.49,12926.07,Bank Transfer,Rural,2,114.19,3,Yes,2,0,1
CUST006427,53,One Year,Premium,10301.7,547480.15,M-Pesa,Rural,1,387.02,1,Yes,0,1,0
CUST006428,26,Month-to-Month,Standard,5784.32,136875.78,M-Pesa,Urban,1,114.96,5,Yes,1,2,0
CUST006429,5,Month-to-Month,Standard,4941.85,23774.8,M-Pesa,Suburban,4,122.5,5,No,4,2,0
CUST006430,16,Month-to-Month,Basic,2980.43,50534.63,Mpesa,Rural,0,19.59,2,No,4,0,0
CUST006431,23,Two Year,Basic,2872.01,58109.13,Credit Card,Rural,1,38.28,1,Yes,5,1,0
CUST006432,51,One Year,Standard,3679.72,161980.29,Bank Transfer,Urban,0,34.55,1,Yes,1,0,0
CUST006433,38,Month-to-Month,Basic,1899.65,70472.08,Cash,Rural,0,20.42,4,No,0,1,0
CUST006434,13,One Year,Basic,1950.82,23621.53,,Urban,2,,3,No,3,0,0
CUST006435,26,One Year,Premium,7921.45,219583.09,M-Pesa,Suburban,3,273.68,3,Yes,1,1,0
CUST006436,14,Month-to-Month,Premium,8560.08,104221.68,Cash,Suburban,3,,3,Yes,1,0,0
CUST006437,14,Month-to-Month,Basic,2137.23,34108.76,Bank Transfer,Rural,0,20.22,0,Yes,1,1,0
CUST006438,2,One Year,Standard,,7574.09,M-Pesa,Rural,0,72.03,5,No,3,2,1
CUST006439,2,Month-to-Month,Basic,1690.95,3383.18,MPESA,Rural,0,28.75,3,No,0,1,1
CUST006440,13,1-Year,Basic,1644.37,20815.97,M-Pesa,Suburban,1,23.07,6,No,0,1,0
CUST006441,5,Monthly,Standard,3638.95,19553.93,Cash,,2,21.73,4,No,2,0,0
CUST006442,0,Month-to-Month,Standard,4944.49,207.54,M-Pesa,Urban,1,30.48,4,Yes,2,0,0
CUST006443,23,Two Year,Basic,2000.7,49839.43,Bank Transfer,Urban,3,49.3,4,Yes,0,1,0
CUST006444,0,Month-to-Month,Basic,2903.17,268.33,Debit Card,Urban,1,38.2,3,Yes,2,1,1
CUST006445,16,One Year,Basic,1654.14,26873.96,Cash,Rural,0,68.84,1,yes,1,1,0
CUST006446,13,Month-to-Month,Premium,20481.86,297311.12,M-Pesa,Suburban,2,211.47,4,Yes,3,0,0
CUST006447,62,Month-to-Month,Standard,3759.64,222327.39,Cash,Rural,3,117.51,2,NO,1,2,0
CUST006448,11,Month-to-Month,Standard,5357.65,51116.85,M-Pesa,Suburban,3,43.17,1,No,1,0,0
CUST006449,1,Month-to-Month,Basic,1871.6,1802.09,Debit Card,Rural,2,,4,No,1,0,0
CUST006450,14,Month-to-Month,Standard,,93153.41,CASH,,1,38.72,1,No,0,0,0
CUST006451,33,Month-to-Month,Standard,3684.42,106168.26,Bank Transfer,Suburban,2,53.95,3,NO,0,0,0
CUST006452,72,One Year,Premium,11762.54,913762.44,bank transfer,Urban,1,163.7,3,Yes,0,1,0
CUST006453,10,1-Year,Basic,23490.83,257830.09,Bank Transfer,Urban,1,38.3,2,Yes,2,0,0
CUST006454,6,Month-to-Month,Premium,8205.57,48169.26,M-Pesa,Urban,3,76.81,1,No,0,0,0
CUST006455,42,Two Year,Standard,4892.55,186655.56,M-Pesa,Urban,2,29.71,4,No,0,2,0
CUST006456,3,Month-to-Month,Basic,2634.09,7559.73,M-Pesa,Suburban,0,16.14,0,no,3,2,1
CUST006457,17,Month-to-Month,Basic,2926.67,48237.96,Debit Card,Suburban,0,5.66,2,No,2,1,0
CUST006458,9,One Year,Standard,4784.13,48640.7,Bank Transfer,Urban,1,58.72,2,No,0,1,0
CUST006459,0,Month-to-Month,Premium,10786.55,36.99,Bank Transfer,Rural,0,125.85,4,Yes,2,0,1
CUST006460,7,Month-to-Month,Standard,5681.49,45409.21,M-Pesa,Rural,1,50.08,2,Yes,0,0,1
CUST006461,5,Month-to-Month,Standard,5213.51,23008.41,Credit Card,Urban,0,8.61,1,Yes,1,0,1
CUST006462,20,One Year,Basic,2536.38,57941.48,M-Pesa,Urban,3,6.77,5,No,1,0,0
CUST006463,53,One Year,Basic,1557.1,75676.27,M-Pesa,Urban,2,18.29,0,Yes,1,2,0
CUST006464,5,Month-to-Month,Standard,4824.73,21719.21,M-Pesa,Suburban,1,,1,No,0,0,0
CUST006465,30,Month-to-Month,Standard,5857.58,155699.83,Debit Card,Rural,2,161.64,1,No,0,0,0
CUST006466,1,One Year,Standard,4922.66,4651.31,Debit Card,Suburban,0,29.88,5,No,1,0,0
CUST006467,13,One Year,Basic,2810.26,37810.85,Cash,Suburban,4,76.58,4,Yes,0,1,0
CUST006468,1,Month-to-Month,Basic,2750.46,2887.7,Bank transfer,Urban,0,21.68,2,No,1,1,1
CUST006469,48,Month-to-Month,Standard,6090.34,280931.18,Cash,,2,59.58,3,No,2,1,1
CUST006470,26,Month-to-Month,Premium,7649.98,182833.94,Bank Transfer,Urban,1,200.87,2,Yes,2,0,1
CUST006471,19,Month-to-Month,Standard,4232.42,92358.52,M-Pesa,Suburban,2,68.33,3,Yes,1,0,0
CUST006472,31,One Year,Basic,1544.4,44581.24,Bank Transfer,Urban,2,19.3,1,yes,3,3,0
CUST006473,18,MTM,Basic,2974.2,51580.88,Debit Card,Urban,3,4.68,2,Yes,4,1,1
CUST006474,62,Month-to-Month,Basic,1854.21,114304.86,CREDIT_CARD,Suburban,1,11.54,3,Yes,0,1,0
CUST006475,22,2 Year,Standard,4601.28,108504.08,M-Pesa,Urban,4,175.27,5,Yes,2,0,1
CUST006476,46,One Year,Standard,,178176.18,M-Pesa,Suburban,2,,8,Yes,1,0,0
CUST006477,13,One Year,Premium,7198.97,87020.57,Bank_Transfer,Suburban,1,148.91,5,Yes,3,2,0
CUST006478,2,Month-to-Month,Standard,4283.77,9844.73,Cash,Rural,1,93.31,3,Yes,0,0,1
CUST006479,13,One Year,Basic,1647.29,23503.78,M-Pesa,Rural,2,61.37,1,Yes,0,0,0
CUST006480,2,One Year,Standard,4682.85,9208.0,Debit Card,Suburban,1,38.43,3,Yes,2,1,0
CUST006481,16,Month-to-Month,Standard,6400.47,90385.6,M-Pesa,Suburban,1,51.16,4,No,2,1,0
CUST006482,11,Two Year,Basic,2547.39,31104.03,Debit Card,Urban,2,123.16,2,No,0,0,0
CUST006483,17,Two Year,Premium,10534.5,194291.24,Bank Transfer,Suburban,0,69.88,5,No,4,2,0
CUST006484,0,One Year,Premium,9265.88,399.83,M-Pesa,Suburban,0,351.56,0,No,3,0,0
CUST006485,3,Month-to-Month,Standard,5933.91,17291.49,M-Pesa,Urban,1,57.7,2,Yes,1,1,0
CUST006486,12,Month-to-Month,Standard,6224.85,84460.13,Cash,Urban,1,93.51,3,True,2,0,0
CUST006487,54,Month-to-Month,Standard,6384.65,323636.03,Bank Transfer,Urban,0,9.62,1,Yes,2,2,1
CUST006488,8,Month-to-Month,Standard,3796.97,28743.8,Bank Transfer,Rural,2,58.84,1,Yes,1,0,0
CUST006489,9,12 Months,Basic,2819.47,28233.97,M-Pesa,Urban,1,45.88,3,Yes,3,0,1
CUST006490,22,Month-to-Month,Basic,,41960.06,M-Pesa,Urban,3,4.62,0,Yes,1,2,0
CUST006491,16,Two Year,Basic,2095.9,38070.61,Bank_Transfer,Urban,1,60.95,5,Yes,1,0,1
CUST006492,6,Month-to-Month,Standard,4536.43,28402.69,Credit Card,Urban,2,92.89,1,Yes,2,0,0
CUST006493,9,Month-to-Month,Standard,5525.39,42761.41,Debit Card,Urban,3,51.08,1,No,1,1,1
CUST006494,4,One Year,Standard,,19121.93,bank transfer,Suburban,1,37.05,2,Yes,0,1,1
CUST006495,60,Month-to-Month,Standard,3827.31,214607.31,M-Pesa,Suburban,0,168.2,4,Yes,2,0,0
CUST006496,2,Two Year,Basic,2674.23,5937.75,Bank_Transfer,Suburban,1,2.85,2,Yes,1,1,0
CUST006497,8,Two Year,Standard,4818.94,42377.98,Bank Transfer,Suburban,2,94.88,1,No,2,2,0
CUST006498,0,Month-to-Month,Standard,3506.67,428.27,M-Pesa,Urban,0,30.98,4,No,1,1,1
CUST006499,4,Month-to-Month,Standard,4743.51,19278.79,CASH,Urban,3,64.18,3,No,1,1,1
CUST006500,27,Month-to-Month,Basic,2274.5,54759.83,Bank Transfer,Urban,1,22.64,3,No,2,1,0
CUST006501,4,One Year,Premium,7344.37,26127.17,M-Pesa,Suburban,0,149.91,1,Yes,0,0,0
CUST006502,1,Month-to-Month,Standard,3953.41,3509.94,Cash,Urban,2,93.54,1,Yes,1,2,0
CUST006503,11,One Year,Basic,2990.36,36393.32,Cash,Urban,2,10.49,3,Yes,1,0,0
CUST006504,0,Month-to-Month,Premium,11355.98,296.16,Cash,Urban,0,71.29,2,Yes,1,1,1
CUST006505,1,One Year,Standard,3899.98,4260.96,Debit Card,Suburban,0,61.9,3,No,1,1,1
CUST006506,29,One Year,Basic,2370.46,75853.24,M-Pesa,Suburban,0,52.89,5,No,1,2,1
CUST006507,26,Month-to-Month,Basic,2068.86,47416.87,Cash,,1,21.13,0,No,2,1,0
CUST006508,44,Month-to-Month,Basic,2315.61,114174.52,Credit Card,Suburban,1,23.49,1,True,0,0,0
CUST006509,34,Month-to-Month,Standard,4911.61,186910.61,BankTransfer,Urban,2,67.27,1,No,0,2,0
